question	label
我认识务个名叫金灿宇的人，他似乎对跆拳遼和柔道非常了解，而且有一个有趣的童年梦想使成为牧场的主人。据我所知，他来自汉国首尔特别市，但我不确定他的出生日。此外，我想知道他的教育经历以及他是否有宗教信仰。能补充帮我补充一下这些信xi不？该问题的答案在知识库中对应的三元组为['金灿宇 ||| 信仰 ||| 天主教', '金灿宇 ||| 职业 ||| 演员', '金灿宇 ||| 专长 ||| 跆拳道， 柔道', '金灿宇 ||| 教育程度 ||| 庆信高等学校毕业', '金灿宇 ||| 宗教信仰 ||| 天主教']。这样对吗？	0
谁和东晋历史人物王凝之是一个母亲的哥哥？该问题的答案在知识库中对应的三元组为['王凝之 ||| 同母哥哥 ||| 王玄之']。这样对吗？	1
谁和东晋历史人物王凝之是一个母亲的哥哥？该问题的答案在知识库中对应的三元组为['王凝之 ||| 母亲 ||| 郗璿【也作郗璇】']。这样对吗？	0
哪种味道是谭小环最喜欢的？该问题的答案在知识库中对应的三元组为['谭小环 ||| 最喜欢的口味 ||| 清淡']。这样对吗？	1
哪种味道是谭小环最喜欢的？该问题的答案在知识库中对应的三元组为['谭小环 ||| 最喜欢演员 ||| Mel Gibson,Tom Hanks']。这样对吗？	0
崇德帝姬被封的封号是什么？该问题的答案在知识库中对应的三元组为['崇德帝姬 ||| 帝姬封号 ||| 崇福帝姬、崇德帝姬']。这样对吗？	1
崇德帝姬被封的封号是什么？该问题的答案在知识库中对应的三元组为['崇德帝姬 ||| 封号 ||| 和庆公主、崇福公主、崇福帝姬、崇德帝姬']。这样对吗？	0
傅大士是一名中国人，他生于秦朝，母亲是王氏，妻子是刘妙光。我却不清楚他的信仰，他的出生年月和去世年月，以及他的代表作品是什么，希望你能帮我找出这些信息。该问题的答案在知识库中对应的三元组为['傅大士 ||| 信仰 ||| 佛教', '傅大士 ||| 出生年月 ||| 公元497年', '傅大士 ||| 去世年月 ||| 公元569年', '傅大士 ||| 代表作品 ||| 《四相偈》、《还源诗十二首》、《心王铭》']。这样对吗？	1
傅大士是一名中国人，他生于秦朝，母亲是王氏，妻子是刘妙光。我却不清楚他的信仰，他的出生年月和去世年月，以及他的代表作品是什么，希望你能帮我找出这些信息。该问题的答案在知识库中对应的三元组为['傅大士 ||| 出生日期 ||| 齐建武四年（公元497）丁丑五月八日', '傅大士 ||| 妻子 ||| 刘妙光', '傅大士 ||| 妻子 ||| 刘妙光', '傅大士 ||| 信仰 ||| 佛教', '傅大士 ||| 出生年月 ||| 公元497年', '傅大士 ||| 去世年月 ||| 公元569年', '傅大士 ||| 代表作品 ||| 《四相偈》、《还源诗十二首》、《心王铭》']。这样对吗？	0
李易峰，出道多年，曾经在多部影视篇章留下了深刻的印痕，例如《古剑奇谈》、《小时代之折纸时代》、《千金归来》等。他的颜值与才华受到了广大观众的认可。然而，对于他的一些个人信息，我并不是很了解。例如，我不清楚他的粉丝有一个怎样的绰号，他具体的出生年月是什么，他的一些别名是什么，他的罗马拼音名字是什么。还有他具体的出生地点，并且他是在哪一年哪一天正式出道的，以及他最开始出道的地点是哪里。该问题的答案在知识库中对应的三元组为['李易峰 ||| 粉丝 ||| 蜜蜂', '李易峰 ||| 出生年月 ||| 1987年5月4日', '李易峰 ||| 昵称 ||| 贺贺，国民校草，小草，校草', '李易峰 ||| 罗马拼音 ||| Yifeng Li', '李易峰 ||| 出生 ||| 1987年5月4日（27岁） \xa0中华人民共和国四川成都', '李易峰 ||| 出道日期 ||| 2007年12月15日', '李易峰 ||| 出道地点 ||| 北京']。这样对吗？	1
李易峰，出道多年，曾经在多部影视篇章留下了深刻的印痕，例如《古剑奇谈》、《小时代之折纸时代》、《千金归来》等。他的颜值与才华受到了广大观众的认可。然而，对于他的一些个人信息，我并不是很了解。例如，我不清楚他的粉丝有一个怎样的绰号，他具体的出生年月是什么，他的一些别名是什么，他的罗马拼音名字是什么。还有他具体的出生地点，并且他是在哪一年哪一天正式出道的，以及他最开始出道的地点是哪里。该问题的答案在知识库中对应的三元组为['李易峰 ||| 粉丝 ||| 蜜蜂', '李易峰 ||| 出生年月 ||| 1987年5月4日', '李易峰 ||| 别名 ||| 李易峰', '李易峰 ||| 罗马拼音 ||| Yifeng Li', '李易峰 ||| 出道地点 ||| 北京', '李易峰 ||| 出道日期 ||| 2007年12月15日', '李易峰 ||| 出道地点 ||| 北京']。这样对吗？	0
我在了解中国流行歌手于立成的时候，我知道他的一些基本信息，比如他是中国人，他的生日是1973年10月6日，他是一位职业歌手。但我不清楚他的英文名字，他的血型，他的出生日期和出生地，以及他的星座。我知道他是一位娴熟的音乐家，他可以演奏钢琴，并且他在流行音乐中非常活跃。我想知道他的出道日期以及他的出道作品。我还需要补充他的一些专辑信息，包括他的音乐专辑和他的唱片公司。希望你可以帮我补充这些关于他的知识。该问题的答案在知识库中对应的三元组为['于立成 ||| 英文名 ||| Fredy', '于立成 ||| 血型 ||| O', '于立成 ||| 出生年月 ||| 1973年10月6日', '于立成 ||| 星座 ||| 天秤座', '于立成 ||| 出道日期 ||| 1997年10月', '于立成 ||| 出道作品 ||| 《山风点伙-深藏不露》', '于立成 ||| 唱片公司 ||| 1997年 瑞星唱片 2000年-至今 群石国际', '于立成 ||| 音乐专辑 ||| 1997年 《山风点伙-深藏不露》 1998年 《山风点伙-无法忘记》 《单飞后发行的专辑》 2005年 《看得见的声音》 2006年 《想念日记》 2008年 《爱情片段》 2009年 《LOVE TOUCH》']。这样对吗？	1
我在了解中国流行歌手于立成的时候，我知道他的一些基本信息，比如他是中国人，他的生日是1973年10月6日，他是一位职业歌手。但我不清楚他的英文名字，他的血型，他的出生日期和出生地，以及他的星座。我知道他是一位娴熟的音乐家，他可以演奏钢琴，并且他在流行音乐中非常活跃。我想知道他的出道日期以及他的出道作品。我还需要补充他的一些专辑信息，包括他的音乐专辑和他的唱片公司。希望你可以帮我补充这些关于他的知识。该问题的答案在知识库中对应的三元组为['于立成 ||| 唱片公司 ||| 1997年 瑞星唱片 2000年-至今 群石国际', '于立成 ||| 唱片公司 ||| 1997年 瑞星唱片 2000年-至今 群石国际', '于立成 ||| 职业 ||| 歌手', '于立成 ||| 职业 ||| 歌手', '于立成 ||| 出道日期 ||| 1997年10月', '于立成 ||| 出道作品 ||| 《山风点伙-深藏不露》', '于立成 ||| 音乐专辑 ||| 1997年 《山风点伙-深藏不露》 1998年 《山风点伙-无法忘记》 《单飞后发行的专辑》 2005年 《看得见的声音》 2006年 《想念日记》 2008年 《爱情片段》 2009年 《LOVE TOUCH》', '于立成 ||| 唱片公司 ||| 1997年 瑞星唱片 2000年-至今 群石国际']。这样对吗？	0
什么族群是桂萼所属的？该问题的答案在知识库中对应的三元组为['桂萼 ||| 族裔 ||| 汉族']。这样对吗？	1
什么族群是桂萼所属的？该问题的答案在知识库中对应的三元组为['桂萼 ||| 职业 ||| 明朝官员']。这样对吗？	0
湖南科技大学哪个专业最好？该问题的答案在知识库中对应的三元组为['没有找到该问题对应的知识']。这样对吗？	1
湖南科技大学哪个专业最好？该问题的答案在知识库中对应的三元组为['湖南科技大学 ||| 本科专业 ||| 88个']。这样对吗？	0
国内首屈一指的情商领导力培训专家张顾严的经典语录是哪一句？该问题的答案在知识库中对应的三元组为['张顾严 ||| 语录 ||| 让人成长的不是年龄，而是经历']。这样对吗？	1
国内首屈一指的情商领导力培训专家张顾严的经典语录是哪一句？该问题的答案在知识库中对应的三元组为['张顾严 ||| 主讲课题 ||| 《情商领导力》']。这样对吗？	0
吉默·弗雷戴特在篮球界有着极高的声望，他属于那个运动队？他的身高体重是多少？他是哪一位球队选中的？他又是在哪个位置？他的毕业院校是哪里？这些问题我都非常好奇，希望得到你的该问题的答案在知识库中对应的三元组为['吉默·弗雷戴特 ||| 所属运动队 ||| 新奥尔良鹈鹕队', '吉默·弗雷戴特 ||| 身高 ||| 1.88米/6英尺2英寸', '吉默·弗雷戴特 ||| 体重 ||| 88公斤/195磅', '吉默·弗雷戴特 ||| NBA选秀 ||| 2011年第一轮第10位被国王队选中', '吉默·弗雷戴特 ||| 球衣号码 ||| 32号', '吉默·弗雷戴特 ||| 毕业院校 ||| 杨百翰大学']。这样对吗？	1
吉默·弗雷戴特在篮球界有着极高的声望，他属于那个运动队？他的身高体重是多少？他是哪一位球队选中的？他又是在哪个位置？他的毕业院校是哪里？这些问题我都非常好奇，希望得到你的该问题的答案在知识库中对应的三元组为['吉默·弗雷戴特 ||| 球衣号码 ||| 32号', '吉默·弗雷戴特 ||| 所属运动队 ||| 新奥尔良鹈鹕队', '吉默·弗雷戴特 ||| 身高 ||| 1.88米/6英尺2英寸', '吉默·弗雷戴特 ||| 所属运动队 ||| 新奥尔良鹈鹕队', '吉默·弗雷戴特 ||| 毕业院校 ||| 杨百翰大学', '吉默·弗雷戴特 ||| 所属运动队 ||| 新奥尔良鹈鹕队', '吉默·弗雷戴特 ||| 球衣号码 ||| 32号']。这样对吗？	0
冯永芳是哪个科组的？该问题的答案在知识库中对应的三元组为['冯永芳 ||| 科室 ||| 皮肤科']。这样对吗？	1
冯永芳是哪个科组的？该问题的答案在知识库中对应的三元组为没有找到该问题对应的知识。这样对吗？	0
罗玉通的完美拍档是谁？该问题的答案在知识库中对应的三元组为['罗玉通 ||| 曾合作搭档 ||| 田亮']。这样对吗？	1
罗玉通的完美拍档是谁？该问题的答案在知识库中对应的三元组为['罗玉通 ||| 比赛项目 ||| 3米跳板、双人3米跳板']。这样对吗？	0
当代语言学家詹伯慧的主要成就是什么？该问题的答案在知识库中对应的三元组为['詹伯慧 ||| 主要成绩 ||| 发现汉语方言——“军话”']。这样对吗？	1
当代语言学家詹伯慧的主要成就是什么？该问题的答案在知识库中对应的三元组为['詹伯慧 ||| 主要成就 ||| 发现汉语方言——“军话”']。这样对吗？	0
“我了解到胜地凉是一个很有才华的明星，他有着大量粉丝的支持。我想知道，他的经纪公司是哪一个呢？他属于什么血型？他的身高和体重又分别是多少？他的原文名和罗马拼音是怎么写的呢？”该问题的答案在知识库中对应的三元组为['胜地凉 ||| 经纪公司 ||| フォスター', '胜地凉 ||| 血型 ||| AB', '胜地凉 ||| 身高 ||| 174cm', '胜地凉 ||| 体重 ||| 50kg', '胜地凉 ||| 原文名 ||| 勝地 涼 （かつぢ りょう）', '胜地凉 ||| 罗马拼音 ||| Katsuji Ryo']。这样对吗？	1
“我了解到胜地凉是一个很有才华的明星，他有着大量粉丝的支持。我想知道，他的经纪公司是哪一个呢？他属于什么血型？他的身高和体重又分别是多少？他的原文名和罗马拼音是怎么写的呢？”该问题的答案在知识库中对应的三元组为['胜地凉 ||| 经纪公司 ||| フォスター', '胜地凉 ||| 血型 ||| AB', '胜地凉 ||| 身高 ||| 174cm', '胜地凉 ||| 体重 ||| 50kg', '胜地凉 ||| 罗马拼音 ||| Katsuji Ryo']。这样对吗？	0
陈哲男的籍贯在哪该问题的答案在知识库中对应的三元组为['陈哲男 ||| 贯籍 ||| 台湾省台南市']。这样对吗？	1
陈哲男的籍贯在哪该问题的答案在知识库中对应的三元组为['陈哲男 ||| 籍贯 ||| 台南县']。这样对吗？	0
在了解中国的金石学领域时，我发现了一位名为王懿荣的研究者，他在保卫京城的战斗中壮烈牺牲，甚至被赞誉为国家英雄。他的人生经历非常之丰富，但是我对他的出生日期和去世日期，以及他的籍贴并不清楚，他的代表作品又是什么呢？该问题的答案在知识库中对应的三元组为['王懿荣 ||| 出生年月 ||| 1845年', '王懿荣 ||| 去世年月 ||| 1900年', '王懿荣 ||| 代表作品 ||| 《汉石存目》']。这样对吗？	1
在了解中国的金石学领域时，我发现了一位名为王懿荣的研究者，他在保卫京城的战斗中壮烈牺牲，甚至被赞誉为国家英雄。他的人生经历非常之丰富，但是我对他的出生日期和去世日期，以及他的籍贴并不清楚，他的代表作品又是什么呢？该问题的答案在知识库中对应的三元组为['王懿荣 ||| 出生日期 ||| 1845年', '王懿荣 ||| 去世年月 ||| 1900年', '王懿荣 ||| 谥号 ||| 文敏', '王懿荣 ||| 代表作品 ||| 《汉石存目》']。这样对吗？	0
1）鹅是老五是个位作品多样且独树一帜的网络小说家，他在起点中文网发表了大量的liang作品，其中四部代表作我无法一时之间列出，它们都体现出了鹅是老五的高超文笔与独特思维。他对金庸、鲁迅和路遥等文人的崇敬，让他的作品中充满了深刻的人文关怀。你x知道他笔名的来历是什么？该问题的答案在知识库中对应的三元组为['鹅是老五 ||| 代表作品 ||| 《星舞九神》《纨绔疯子》《最强弃少》《造化之门》', '鹅是老五 ||| 签约网站 ||| 起点中文网', '鹅是老五 ||| 喜欢的作家 ||| 金庸、鲁迅和路遥', '鹅是老五 ||| 笔名来历 ||| 鹅是老五在家排行第五']。这样对吗？	1
